player_1_score,player_2_score,player_1_moves,player_2_moves,total_moves,n_start_marbles,n_cups,player_1_result,player_2_result,first_move,player_one_strategy,player_two_strategy,game_run_time,depth
25,23,61,48,109,4,6,win,lose,5,min_max,max_score,0.011377811431884766,0.0
23,25,55,63,118,4,6,lose,win,2,min_max,max_score,0.007293701171875,0.0
15,33,26,61,87,4,6,lose,win,4,min_max,max_score,0.07753562927246094,0.0
13,35,29,55,84,4,6,lose,win,4,min_max,max_score,0.07604312896728516,0.0
25,23,62,51,113,4,6,win,lose,2,min_max,max_score,0.007982730865478516,0.0
24,24,59,54,113,4,6,draw,draw,5,min_max,max_score,0.005720376968383789,0.0
15,33,36,73,109,4,6,lose,win,4,min_max,max_score,0.07447338104248047,0.0
21,27,54,48,102,4,6,lose,win,1,min_max,max_score,0.0075664520263671875,0.0
9,39,21,67,88,4,6,lose,win,3,min_max,max_score,0.11491632461547852,0.0
14,34,23,67,90,4,6,lose,win,6,min_max,max_score,0.036371707916259766,0.0
14,34,40,77,117,4,6,lose,win,4,min_max,max_score,0.0762944221496582,0.0
16,32,36,65,101,4,6,lose,win,4,min_max,max_score,0.07652425765991211,0.0
23,25,59,57,116,4,6,lose,win,2,min_max,max_score,0.00871586799621582,0.0
24,24,54,40,94,4,6,draw,draw,5,min_max,max_score,0.008954763412475586,0.0
13,35,36,65,101,4,6,lose,win,4,min_max,max_score,0.07667160034179688,0.0
17,31,38,65,103,4,6,lose,win,5,min_max,max_score,0.009855270385742188,0.0
27,21,56,57,113,4,6,win,lose,6,min_max,max_score,0.0058746337890625,0.0
15,33,40,73,113,4,6,lose,win,4,min_max,max_score,0.07791686058044434,0.0
21,27,46,54,100,4,6,lose,win,1,min_max,max_score,0.008870840072631836,0.0
23,25,59,62,121,4,6,lose,win,5,min_max,max_score,0.007286787033081055,0.0
21,27,56,58,114,4,6,lose,win,1,min_max,max_score,0.012260198593139648,0.0
16,32,49,62,111,4,6,lose,win,5,min_max,max_score,0.009711265563964844,0.0
18,30,53,70,123,4,6,lose,win,1,min_max,max_score,0.009122133255004883,0.0
24,24,64,51,115,4,6,draw,draw,1,min_max,max_score,0.007075309753417969,0.0
25,23,68,52,120,4,6,win,lose,2,min_max,max_score,0.007656097412109375,0.0
19,29,51,61,112,4,6,lose,win,2,min_max,max_score,0.010372400283813477,0.0
12,36,27,64,91,4,6,lose,win,6,min_max,max_score,0.0370180606842041,0.0
20,28,41,54,95,4,6,lose,win,3,min_max,max_score,0.008104085922241211,0.0
14,34,33,78,111,4,6,lose,win,3,min_max,max_score,0.03213930130004883,0.0
17,31,41,69,110,4,6,lose,win,5,min_max,max_score,0.005889415740966797,0.0
23,25,53,58,111,4,6,lose,win,3,min_max,max_score,0.006324291229248047,0.0
23,25,50,62,112,4,6,lose,win,3,min_max,max_score,0.007814645767211914,0.0
